cog,id,keep_flag,mmsi,nav_status,nav_status_text,position_accuracy,raim,received_stations,repeat_indicator,rot,rot_over_range,slot_increment,slot_number,slot_offset,slot_timeout,slots_to_allocate,sog,spare,special_manoeuvre,sync_state,timestamp,true_heading,type,utc,utc_hour,utc_min,utc_spare,x,y
265.0,1,,431000671,0,Under way using engine,1,False,437,0,0.0,False,,,,3,,0.0,0,0,0,26,265,123,2018-05-11T05:49:25Z,,,,139.75726166666666,35.633785
235.60000610351562,1,,431001102,0,Under way using engine,1,True,379,0,0.0,False,,,,3,,0.10000000149011612,0,0,0,26,34,123,2018-05-11T05:49:25Z,,,,139.75835666666666,35.63661666666667
299.0,1,,431000425,0,Under way using engine,1,False,,0,0.0,False,,973,,4,,0.0,0,0,0,24,15,123,2018-05-11T05:49:26Z,,,,139.76068333333333,35.650333333333336
120.30000305175781,1,,431000663,15,Not defined,1,True,,0,-731.386474609375,True,,,,1,,8.300000190734863,0,0,0,27,511,123,2018-05-11T05:49:26Z,5,49,0,139.80565666666666,35.56541
16.0,3,False,477738700,5,Moored,1,False,,0,0.0,False,0,,,,0,0.0,0,0,0,25,327,123,2018-05-11T05:49:26Z,,,,139.7849,35.603883333333336
211.6999969482422,1,,431401616,0,Under way using engine,0,False,53,0,0.0,False,,,,5,,0.0,0,0,0,26,182,123,2018-05-11T05:49:26Z,,,,139.7604,35.644733333333335
155.10000610351562,1,,431001145,0,Under way using engine,1,True,432,0,0.0,False,,,,5,,8.699999809265137,0,0,0,28,151,123,2018-05-11T05:49:27Z,,,,139.77448666666666,35.599021666666665
305.70001220703125,1,,563982000,0,Under way using engine,1,False,,0,0.0,False,,1024,,2,,9.0,0,0,0,29,303,123,2018-05-11T05:49:27Z,,,,139.85587666666666,35.544795
201.3000030517578,1,,431010701,0,Under way using engine,1,True,,0,0.0,False,,1073,,2,,0.0,0,0,0,27,187,123,2018-05-11T05:49:28Z,,,,139.75942666666666,35.64607
256.1000061035156,1,,431100997,0,Under way using engine,1,True,331,0,0.0,False,,,,3,,0.0,0,0,0,29,276,123,2018-05-11T05:49:28Z,,,,139.75959833333334,35.645021666666665
106.4000015258789,3,False,431010484,0,Under way using engine,1,False,,0,-720.0032348632812,True,260,,,,0,0.30000001192092896,0,0,0,16,97,123,2018-05-11T05:49:28Z,,,,139.77179166666667,35.640636666666666
182.39999389648438,1,,431005882,0,Under way using engine,1,False,,0,0.0,False,,,2244,0,,0.10000000149011612,0,0,0,29,184,123,2018-05-11T05:49:29Z,,,,139.75952833333332,35.64658333333333
313.3999938964844,1,,431006206,0,Under way using engine,1,True,,0,0.0,False,,1093,,2,,0.10000000149011612,0,0,0,29,179,123,2018-05-11T05:49:29Z,,,,139.75931666666668,35.64518666666667
189.1999969482422,3,False,356565000,5,Moored,1,False,,0,0.0,False,0,,,,0,0.0,0,0,0,28,329,123,2018-05-11T05:49:29Z,,,,139.77061,35.59936833333333
279.0,3,False,432187000,5,Moored,1,True,,0,0.0,False,0,,,,0,0.10000000149011612,0,0,0,28,175,123,2018-05-11T05:49:29Z,,,,139.767015,35.65266166666667
231.0,1,,431005246,0,Under way using engine,1,False,,0,0.0,False,,,2191,0,,0.0,0,0,0,30,271,123,2018-05-11T05:49:30Z,,,,139.75850166666666,35.63383
60.0,1,,431010484,0,Under way using engine,1,False,395,0,-720.0032348632812,True,,,,3,,0.20000000298023224,0,0,0,20,95,123,2018-05-11T05:49:31Z,,,,139.77179666666666,35.64064
164.1999969482422,1,,308759000,0,Under way using engine,1,True,547,0,720.0032348632812,True,,,,5,,0.699999988079071,0,0,0,32,274,123,2018-05-11T05:49:32Z,,,,139.840805,35.56650333333333
132.3000030517578,1,,431001455,0,Under way using engine,1,False,,0,0.0,False,,,2263,0,,9.5,0,0,0,32,130,123,2018-05-11T05:49:32Z,,,,139.81044166666666,35.56639833333333
23.100000381469727,3,True,351566000,0,Under way using engine,1,True,,0,-720.0032348632812,True,227,,,,0,12.300000190734863,0,0,0,33,12,123,2018-05-11T05:49:33Z,,,,139.87116166666667,35.49612666666667
323.20001220703125,1,,431001305,0,Under way using engine,1,True,,0,0.0,False,,1302,,6,,0.0,0,0,0,35,146,123,2018-05-11T05:49:34Z,,,,139.79691333333332,35.62379833333333
216.5,1,,431501619,0,Under way using engine,0,False,62,0,0.0,False,,,,3,,0.0,0,0,0,33,359,123,2018-05-11T05:49:34Z,,,,139.76046333333332,35.63845333333333
211.6999969482422,1,,431401616,0,Under way using engine,0,False,,0,0.0,False,,,,1,,0.10000000149011612,0,0,0,34,182,123,2018-05-11T05:49:35Z,5,49,0,139.7604,35.644733333333335
240.60000610351562,1,,431000377,0,Under way using engine,1,True,,0,0.0,False,,1309,,6,,0.10000000149011612,0,0,0,35,180,123,2018-05-11T05:49:35Z,,,,139.75916833333332,35.64519
24.799999237060547,1,,431101146,15,Not defined,1,False,313,0,0.0,False,,,,5,,0.10000000149011612,0,0,0,36,30,123,2018-05-11T05:49:35Z,,,,139.758225,35.636738333333334
41.400001525878906,3,False,431010484,0,Under way using engine,1,False,,0,-720.0032348632812,True,539,,,,0,0.30000001192092896,0,0,0,24,94,123,2018-05-11T05:49:35Z,,,,139.771805,35.64064833333333
228.0,3,False,563025600,5,Moored,1,True,,0,0.0,False,0,,,,0,0.0,0,0,0,31,329,123,2018-05-11T05:49:35Z,,,,139.77292333333332,35.596795
238.3000030517578,1,,431001102,0,Under way using engine,1,True,,0,0.0,False,,,,1,,0.10000000149011612,0,0,0,36,34,123,2018-05-11T05:49:36Z,5,49,0,139.75835666666666,35.63661666666667
282.29998779296875,1,,371580000,0,Under way using engine,0,True,,0,0.0,False,,1347,,4,,0.10000000149011612,0,0,0,36,48,123,2018-05-11T05:49:36Z,,,,139.93690833333332,35.673096666666666
299.0,1,,431000425,0,Under way using engine,1,False,,0,0.0,False,,,,1,,0.0,0,0,0,36,14,123,2018-05-11T05:49:36Z,5,49,0,139.76068333333333,35.650333333333336
155.3000030517578,1,,431001145,0,Under way using engine,1,True,,0,0.0,False,,,,1,,8.699999809265137,0,0,0,37,151,123,2018-05-11T05:49:37Z,5,49,0,139.77470166666666,35.59865833333333
258.3999938964844,1,,431100997,0,Under way using engine,1,True,331,0,0.0,False,,,,3,,0.20000000298023224,0,0,0,39,276,123,2018-05-11T05:49:38Z,,,,139.75960166666667,35.645023333333334
40.79999923706055,3,False,431010484,0,Under way using engine,1,False,,0,-720.0032348632812,True,252,,,,0,0.5,0,0,0,26,92,123,2018-05-11T05:49:38Z,,,,139.77181,35.64065333333333
312.29998779296875,1,,431006206,0,Under way using engine,1,True,,0,0.0,False,,1417,,6,,0.10000000149011612,0,0,0,38,179,123,2018-05-11T05:49:38Z,,,,139.75931833333334,35.64518833333333
231.0,1,,431005246,0,Under way using engine,1,False,,0,0.0,False,,1490,,6,,0.10000000149011612,0,0,0,39,271,123,2018-05-11T05:49:39Z,,,,139.758505,35.633826666666664
159.39999389648438,1,,431010701,0,Under way using engine,1,True,,0,0.0,False,,1470,,4,,0.0,0,0,0,38,187,123,2018-05-11T05:49:39Z,,,,139.75942333333333,35.64606833333333
182.39999389648438,1,,431005882,0,Under way using engine,1,False,,0,0.0,False,,,,1,,0.0,0,0,0,39,184,123,2018-05-11T05:49:39Z,5,49,0,139.75952333333333,35.64658333333333
20.799999237060547,3,False,351566000,0,Under way using engine,1,True,,0,-720.0032348632812,True,263,,,,0,12.300000190734863,0,0,0,40,9,123,2018-05-11T05:49:39Z,,,,139.87131166666666,35.496445
38.0,1,,431000253,0,Under way using engine,1,False,330,0,0.0,False,,,,3,,4.900000095367432,0,0,0,41,44,123,2018-05-11T05:49:41Z,,,,139.9205,35.50801666666667
303.0,1,,431000424,0,Under way using engine,1,False,145,0,0.0,False,,,,3,,0.0,0,0,0,38,197,123,2018-05-11T05:49:41Z,,,,139.76033333333334,35.649316666666664
132.10000610351562,1,,431001455,0,Under way using engine,1,False,503,0,0.0,False,,,,7,,9.5,0,0,0,42,129,123,2018-05-11T05:49:42Z,,,,139.81084333333334,35.56610333333333
40.29999923706055,1,,431010484,0,Under way using engine,1,False,,0,-720.0032348632812,True,,1590,,2,,0.6000000238418579,0,0,0,30,91,123,2018-05-11T05:49:42Z,,,,139.77182166666665,35.640663333333336
315.0,3,False,431501764,5,Moored,0,False,,0,0.0,False,0,,,,0,0.0,0,0,0,40,147,123,2018-05-11T05:49:42Z,,,,139.79208333333332,35.616566666666664
19.0,3,True,351566000,0,Under way using engine,1,True,,0,-720.0032348632812,True,214,,,,0,12.300000190734863,0,0,0,43,8,123,2018-05-11T05:49:43Z,,,,139.87138,35.49662333333333
234.5,1,,431000377,0,Under way using engine,1,True,,0,0.0,False,,1663,,2,,0.10000000149011612,0,0,0,45,180,123,2018-05-11T05:49:44Z,,,,139.75917,35.64518833333333
216.60000610351562,1,,431501619,0,Under way using engine,0,False,,0,0.0,False,,1673,,4,,0.0,0,0,0,43,359,123,2018-05-11T05:49:44Z,,,,139.760465,35.638461666666664
241.39999389648438,3,False,432307000,5,Moored,1,False,,0,0.0,False,0,,,,0,0.0,0,0,0,44,230,123,2018-05-11T05:49:44Z,,,,139.77546333333333,35.64781333333333
42.900001525878906,3,False,431010484,0,Under way using engine,1,False,,0,-720.0032348632812,True,536,,,,0,0.800000011920929,0,0,0,32,90,123,2018-05-11T05:49:45Z,,,,139.77183,35.64066833333333
241.1999969482422,1,,431001102,0,Under way using engine,1,True,,0,0.0,False,,1715,,4,,0.0,0,0,0,46,34,123,2018-05-11T05:49:45Z,,,,139.75835666666666,35.63661833333333
323.20001220703125,1,,431001305,0,Under way using engine,1,True,,0,0.0,False,,1680,,2,,0.0,0,0,0,45,146,123,2018-05-11T05:49:45Z,,,,139.79690833333333,35.62379833333333
211.6999969482422,1,,431401616,0,Under way using engine,0,False,,0,0.0,False,,1692,,6,,0.10000000149011612,0,0,0,43,183,123,2018-05-11T05:49:45Z,,,,139.76041666666666,35.64475
265.20001220703125,1,,431000671,0,Under way using engine,1,False,,0,0.0,False,,1719,,6,,0.0,0,0,0,46,265,123,2018-05-11T05:49:46Z,,,,139.75726333333333,35.63377833333333
299.0,1,,431000425,0,Under way using engine,1,False,258,0,0.0,False,,,,3,,0.0,0,0,0,45,14,123,2018-05-11T05:49:47Z,,,,139.76068333333333,35.650333333333336
305.5,3,True,563982000,0,Under way using engine,1,False,,0,0.0,False,0,,,,0,9.0,0,0,0,49,303,123,2018-05-11T05:49:47Z,,,,139.85505666666666,35.545276666666666
156.0,1,,431001145,0,Under way using engine,1,True,432,0,0.0,False,,,,3,,8.800000190734863,0,0,0,49,152,123,2018-05-11T05:49:48Z,,,,139.77493333333334,35.59824833333333
182.60000610351562,1,,431010701,0,Under way using engine,1,True,,0,0.0,False,,1816,,4,,0.0,0,0,0,47,187,123,2018-05-11T05:49:48Z,,,,139.75943666666666,35.646073333333334
256.5,3,True,431100997,0,Under way using engine,1,True,,0,0.0,False,1804,,,,1,0.10000000149011612,0,0,0,49,276,123,2018-05-11T05:49:48Z,,,,139.759605,35.645021666666665
182.39999389648438,1,,431005882,0,Under way using engine,1,False,329,0,0.0,False,,,,3,,0.0,0,0,0,50,183,123,2018-05-11T05:49:49Z,,,,139.75952333333333,35.64658333333333
313.79998779296875,1,,431006206,0,Under way using engine,1,True,332,0,0.0,False,,,,5,,0.0,0,0,0,49,179,123,2018-05-11T05:49:49Z,,,,139.75932333333333,35.64519
231.0,1,,431005246,0,Under way using engine,1,False,289,0,0.0,False,,,,3,,0.10000000149011612,0,0,0,48,271,123,2018-05-11T05:49:49Z,,,,139.75850666666668,35.633828333333334
48.0,3,False,431010484,0,Under way using engine,1,False,,0,720.0032348632812,True,181,,,,0,0.8999999761581421,0,0,0,38,91,123,2018-05-11T05:49:49Z,,,,139.77185833333334,35.64069
52.5,1,,431010484,0,Under way using engine,1,False,396,0,720.0032348632812,True,,,,3,,1.0,0,0,0,40,92,123,2018-05-11T05:49:51Z,,,,139.77187,35.64069666666666
303.0,1,,431000424,0,Under way using engine,1,False,,0,0.0,False,,,,1,,0.0,0,0,0,50,197,123,2018-05-11T05:49:52Z,5,49,0,139.76033333333334,35.649316666666664
131.39999389648438,1,,431001455,0,Under way using engine,1,False,503,0,0.0,False,,,,7,,9.5,0,0,0,53,128,123,2018-05-11T05:49:52Z,,,,139.81125166666666,35.56581166666667
217.39999389648438,1,,431501619,0,Under way using engine,0,False,62,0,0.0,False,,,,3,,0.0,0,0,0,52,359,123,2018-05-11T05:49:53Z,,,,139.76046666666667,35.638466666666666
323.20001220703125,1,,431001305,0,Under way using engine,1,True,362,0,0.0,False,,,,5,,0.0,0,0,0,55,146,123,2018-05-11T05:49:54Z,,,,139.796905,35.62379833333333
230.8000030517578,1,,431000377,0,Under way using engine,1,True,295,0,0.0,False,,,,5,,0.0,0,0,0,54,180,123,2018-05-11T05:49:54Z,,,,139.75917,35.64518833333333
57.599998474121094,3,False,431010484,0,Under way using engine,1,False,,0,720.0032348632812,True,279,,,,0,1.0,0,0,0,42,94,123,2018-05-11T05:49:54Z,,,,139.77188333333334,35.6407
24.799999237060547,3,True,431101146,15,Not defined,1,False,,0,0.0,False,1507,,,,1,0.0,0,0,0,55,31,123,2018-05-11T05:49:54Z,,,,139.75823166666666,35.636735
265.20001220703125,1,,431000671,0,Under way using engine,1,False,,0,0.0,False,,,2284,0,,0.0,0,0,0,56,265,123,2018-05-11T05:49:55Z,,,,139.75726666666668,35.63377833333333
238.39999389648438,1,,431001102,0,Under way using engine,1,True,,0,0.0,False,,2089,,2,,0.10000000149011612,0,0,0,56,34,123,2018-05-11T05:49:55Z,,,,139.75835333333333,35.63661666666667
211.6999969482422,1,,431401616,0,Under way using engine,0,False,53,0,0.0,False,,,,3,,0.10000000149011612,0,0,0,55,183,123,2018-05-11T05:49:55Z,,,,139.76041666666666,35.64475
299.0,1,,431000425,0,Under way using engine,1,False,,0,0.0,False,,2096,,4,,0.0,0,0,0,54,15,123,2018-05-11T05:49:56Z,,,,139.76068333333333,35.650333333333336
305.0,1,,563982000,0,Under way using engine,1,False,371,0,1.1160072088241577,False,,,,3,,8.899999618530273,0,0,0,59,303,123,2018-05-11T05:49:57Z,,,,139.85464333333334,35.54551166666667
155.0,1,,431001145,0,Under way using engine,1,True,,0,-720.0032348632812,True,,2184,,2,,8.899999618530273,0,0,0,59,151,123,2018-05-11T05:49:58Z,,,,139.77513833333333,35.59787166666667
256.79998779296875,1,,431100997,0,Under way using engine,1,True,,0,0.0,False,,2203,,4,,0.10000000149011612,0,0,0,59,276,123,2018-05-11T05:49:58Z,,,,139.7596,35.64502
182.39999389648438,1,,431005882,0,Under way using engine,1,False,,0,0.0,False,,2169,,2,,0.10000000149011612,0,0,0,58,184,123,2018-05-11T05:49:58Z,,,,139.75952333333333,35.64658333333333
305.6000061035156,1,,431006206,0,Under way using engine,1,True,332,0,0.0,False,,,,5,,0.0,0,0,0,58,179,123,2018-05-11T05:49:58Z,,,,139.75932333333333,35.64519
11.600000381469727,3,False,351566000,0,Under way using engine,1,True,,0,-720.0032348632812,True,300,,,,0,12.199999809265137,0,0,0,59,2,123,2018-05-11T05:49:58Z,,,,139.87165166666668,35.497505
199.3000030517578,1,,431010701,0,Under way using engine,1,True,,0,0.0,False,,2240,,2,,0.0,0,0,0,59,187,123,2018-05-11T05:49:59Z,,,,139.75942833333335,35.64608333333333
82.0,3,False,431010484,0,Under way using engine,1,False,,0,720.0032348632812,True,229,,,,0,1.7999999523162842,0,0,0,48,96,123,2018-05-11T05:49:59Z,,,,139.771965,35.64069833333333
231.0,1,,431005246,0,Under way using engine,1,False,298,0,0.0,False,,,,3,,0.10000000149011612,0,0,0,59,271,123,2018-05-11T05:50:00Z,,,,139.758505,35.633828333333334
84.0,1,,477415200,0,Under way using engine,1,False,,0,0.0,False,,,2239,0,,14.5,0,0,0,59,86,123,2018-05-11T05:50:01Z,,,,139.77881666666667,35.44016666666667
89.0999984741211,3,True,431010484,0,Under way using engine,1,False,,0,720.0032348632812,True,226,,,,0,2.5999999046325684,0,0,0,50,97,123,2018-05-11T05:50:01Z,,,,139.77200833333333,35.64069666666666
176.3000030517578,1,,308759000,0,Under way using engine,1,True,548,0,720.0032348632812,True,,,,3,,0.800000011920929,0,0,0,3,281,123,2018-05-11T05:50:02Z,,,,139.84082166666667,35.56639833333333
303.0,1,,431000424,0,Under way using engine,1,False,142,0,0.0,False,,,,3,,0.0,0,0,0,1,197,123,2018-05-11T05:50:02Z,,,,139.76033333333334,35.649316666666664
229.60000610351562,1,,431000377,0,Under way using engine,1,True,294,0,0.0,False,,,,7,,0.0,0,0,0,4,180,123,2018-05-11T05:50:03Z,,,,139.75917,35.64518833333333
10.100000381469727,3,True,351566000,0,Under way using engine,1,True,,0,-720.0032348632812,True,193,,,,0,12.0,0,0,0,3,1,123,2018-05-11T05:50:03Z,,,,139.871705,35.49772333333333
297.29998779296875,1,,431100843,0,Under way using engine,1,True,,0,-720.0032348632812,True,,,,1,,9.600000381469727,0,0,0,3,297,123,2018-05-11T05:50:03Z,5,50,0,139.854645,35.54591
358.6000061035156,1,,431401846,0,Under way using engine,1,False,372,0,0.0,False,,,,3,,11.699999809265137,0,0,1,4,358,123,2018-05-11T05:50:05Z,,,,139.88071666666667,35.511183333333335
94.69999694824219,3,False,431010484,0,Under way using engine,1,False,,0,720.0032348632812,True,229,,,,0,3.4000000953674316,0,0,0,52,98,123,2018-05-11T05:50:05Z,,,,139.77206,35.64069166666667
297.1000061035156,3,False,431100843,0,Under way using engine,1,True,,0,0.0,False,505,,,,0,9.399999618530273,0,0,0,6,298,123,2018-05-11T05:50:05Z,,,,139.85454666666666,35.545948333333335
265.20001220703125,1,,431000671,0,Under way using engine,1,False,,0,0.0,False,,199,,4,,0.0,0,0,0,6,265,123,2018-05-11T05:50:05Z,,,,139.757265,35.63377833333333
323.20001220703125,1,,431001305,0,Under way using engine,1,True,,0,0.0,False,,186,,2,,0.0,0,0,0,5,146,123,2018-05-11T05:50:05Z,,,,139.7969,35.62379
233.3000030517578,1,,431001102,0,Under way using engine,1,True,,0,0.0,False,,,2288,0,,0.0,0,0,0,7,34,123,2018-05-11T05:50:06Z,,,,139.75835333333333,35.63661666666667
211.6999969482422,1,,431401616,0,Under way using engine,0,False,54,0,0.0,False,,,,3,,0.10000000149011612,0,0,0,5,182,123,2018-05-11T05:50:06Z,,,,139.76041666666666,35.64475
299.0,1,,431000425,0,Under way using engine,1,False,,0,0.0,False,,284,,4,,0.0,0,0,0,6,14,123,2018-05-11T05:50:07Z,,,,139.76068333333333,35.650333333333336
304.8999938964844,1,,563982000,0,Under way using engine,1,False,372,0,1.1160072088241577,False,,,,5,,9.0,0,0,0,9,303,123,2018-05-11T05:50:07Z,,,,139.85422833333334,35.54575166666667
182.39999389648438,1,,431005882,0,Under way using engine,1,False,329,0,0.0,False,,,,5,,0.10000000149011612,0,0,0,8,184,123,2018-05-11T05:50:08Z,,,,139.75952,35.64658333333333
8.300000190734863,3,False,351566000,0,Under way using engine,1,True,,0,-720.0032348632812,True,276,,,,0,12.100000381469727,0,0,0,8,359,123,2018-05-11T05:50:08Z,,,,139.87174833333333,35.497995
154.89999389648438,1,,431001145,0,Under way using engine,1,True,,0,0.0,False,,,2218,0,,8.899999618530273,0,0,0,9,151,123,2018-05-11T05:50:08Z,,,,139.77538,35.597453333333334
255.10000610351562,1,,431100997,0,Under way using engine,1,True,331,0,0.0,False,,,,3,,0.0,0,0,0,8,276,123,2018-05-11T05:50:08Z,,,,139.75959333333333,35.64501833333333
292.6000061035156,1,,431006206,0,Under way using engine,1,True,,0,0.0,False,,345,,6,,0.10000000149011612,0,0,0,9,179,123,2018-05-11T05:50:09Z,,,,139.75932333333333,35.64519166666667
182.1999969482422,1,,431010701,0,Under way using engine,1,True,369,0,0.0,False,,,,3,,0.0,0,0,0,8,187,123,2018-05-11T05:50:09Z,,,,139.75942666666666,35.64608333333333
297.1000061035156,3,False,431100843,0,Under way using engine,1,True,,0,720.0032348632812,True,245,,,,0,8.600000381469727,0,0,0,9,301,123,2018-05-11T05:50:09Z,,,,139.85436833333333,35.546025
224.89999389648438,1,,431501863,0,Under way using engine,1,False,,0,0.0,False,,399,,2,,14.0,0,0,0,9,225,123,2018-05-11T05:50:10Z,,,,139.859395,35.491495
231.0,3,True,431005246,0,Under way using engine,1,False,,0,0.0,False,1506,,,,1,0.10000000149011612,0,0,0,9,271,123,2018-05-11T05:50:10Z,,,,139.75850166666666,35.63383
98.9000015258789,3,False,431010484,0,Under way using engine,1,False,,0,-720.0032348632812,True,134,,,,0,4.699999809265137,0,0,0,56,96,123,2018-05-11T05:50:10Z,,,,139.77217666666667,35.640678333333334
98.9000015258789,3,False,431010484,0,Under way using engine,1,False,,0,-720.0032348632812,True,299,,,,0,4.699999809265137,0,0,0,0,96,123,2018-05-11T05:50:11Z,,,,139.77231166666667,35.640655
303.0,1,,431000424,0,Under way using engine,1,False,,0,0.0,False,,,2225,0,,0.0,0,0,0,10,197,123,2018-05-11T05:50:12Z,,,,139.76033333333334,35.649316666666664
129.39999389648438,1,,431001455,0,Under way using engine,1,False,,0,0.0,False,,,,1,,7.800000190734863,0,0,0,13,127,123,2018-05-11T05:50:12Z,5,50,0,139.81200333333334,35.56530333333333
323.20001220703125,1,,431001305,0,Under way using engine,1,True,,0,0.0,False,,495,,6,,0.0,0,0,0,13,146,123,2018-05-11T05:50:13Z,,,,139.7969,35.62379166666667
84.0,1,,477415200,0,Under way using engine,1,False,,0,0.0,False,,,,1,,14.5,0,0,0,13,86,123,2018-05-11T05:50:13Z,5,50,0,139.7798,35.44025
229.8000030517578,1,,431000377,0,Under way using engine,1,True,294,0,0.0,False,,,,5,,0.10000000149011612,0,0,0,15,180,123,2018-05-11T05:50:14Z,,,,139.75917166666667,35.64518833333333
220.0,1,,431501619,0,Under way using engine,0,False,,0,0.0,False,,,,1,,0.0,0,0,0,12,359,123,2018-05-11T05:50:14Z,5,50,0,139.76047333333332,35.63847
99.5999984741211,3,False,431010484,0,Under way using engine,1,False,,0,-720.0032348632812,True,513,,,,0,5.5,0,0,0,2,95,123,2018-05-11T05:50:14Z,,,,139.77238333333332,35.64064333333334
122.9000015258789,1,,431000663,15,Not defined,1,True,,0,-731.386474609375,True,,584,,6,,8.300000190734863,0,0,0,16,511,123,2018-05-11T05:50:15Z,,,,139.80766833333334,35.56442166666667
24.799999237060547,1,,431101146,15,Not defined,1,False,,0,0.0,False,,571,,4,,0.0,0,0,0,16,31,123,2018-05-11T05:50:15Z,,,,139.75821833333333,35.636745
357.29998779296875,1,,431401846,0,Under way using engine,1,False,,0,0.0,False,,,2207,0,,11.800000190734863,0,0,1,14,358,123,2018-05-11T05:50:15Z,,,,139.88068333333334,35.51173333333333
211.6999969482422,1,,431401616,0,Under way using engine,0,False,,0,0.0,False,,610,,4,,0.10000000149011612,0,0,0,15,181,123,2018-05-11T05:50:16Z,,,,139.76043333333334,35.64475
304.8999938964844,1,,563982000,0,Under way using engine,1,False,,0,1.1160072088241577,False,,626,,2,,9.0,0,0,0,18,303,123,2018-05-11T05:50:16Z,,,,139.853855,35.545965
317.1000061035156,3,True,431000671,0,Under way using engine,1,False,,0,0.0,False,796,,,,0,0.0,0,0,0,13,179,123,2018-05-11T05:50:16Z,,,,139.73047833333334,35.512683333333335
299.0,1,,431000425,0,Under way using engine,1,False,,0,0.0,False,,595,,4,,0.0,0,0,0,14,14,123,2018-05-11T05:50:16Z,,,,139.76068333333333,35.650333333333336
224.6999969482422,1,,431501863,0,Under way using engine,1,False,402,0,0.0,False,,,,7,,14.0,0,0,0,15,225,123,2018-05-11T05:50:16Z,,,,139.85906,35.491218333333336
265.0,1,,431000671,0,Under way using engine,1,False,434,0,0.0,False,,,,5,,0.0,0,0,0,17,265,123,2018-05-11T05:50:17Z,,,,139.757265,35.63377833333333
235.60000610351562,1,,431001102,0,Under way using engine,1,True,379,0,0.0,False,,,,5,,0.0,0,0,0,17,34,123,2018-05-11T05:50:17Z,,,,139.75835166666667,35.63661666666667
76.30000305175781,3,False,431003359,1,At anchor,1,False,,0,0.0,False,5282,,,,5,0.20000000298023224,0,0,0,18,2,123,2018-05-11T05:50:17Z,,,,139.8305,35.5721
98.9000015258789,3,False,431010484,0,Under way using engine,1,False,,0,720.0032348632812,True,0,,,,0,6.0,0,0,0,6,96,123,2018-05-11T05:50:17Z,,,,139.77253666666667,35.640625
253.60000610351562,1,,431000912,0,Under way using engine,1,False,513,0,0.0,False,,,,5,,14.0,0,0,0,19,254,123,2018-05-11T05:50:18Z,,,,139.91614333333334,35.51089
125.80000305175781,1,,431004325,0,Under way using engine,1,False,389,0,0.0,False,,,,3,,0.0,0,0,0,18,336,123,2018-05-11T05:50:18Z,,,,139.76027833333333,35.52477833333333
209.60000610351562,1,,431005364,0,Under way using engine,1,False,,0,0.0,False,,689,,6,,17.399999618530273,0,0,0,16,210,123,2018-05-11T05:50:18Z,,,,139.71164666666667,35.397285
167.89999389648438,1,,431010701,0,Under way using engine,1,True,,0,0.0,False,,,,1,,0.0,0,0,0,18,187,123,2018-05-11T05:50:18Z,5,50,0,139.75943166666667,35.646071666666664
257.0,1,,431100997,0,Under way using engine,1,True,,0,0.0,False,,,,1,,0.0,0,0,0,19,276,123,2018-05-11T05:50:18Z,5,50,0,139.75958833333334,35.64502
84.0,1,,477415200,0,Under way using engine,1,False,,0,0.0,False,,,,1,,14.5,0,0,0,19,86,123,2018-05-11T05:50:18Z,5,50,0,139.78011666666666,35.440266666666666
98.5999984741211,3,False,431010484,0,Under way using engine,1,False,,0,0.0,False,246,,,,0,6.300000190734863,0,0,0,8,96,123,2018-05-11T05:50:18Z,,,,139.77261666666666,35.640613333333334
89.69999694824219,3,False,431101145,0,Under way using engine,1,False,,0,-720.0032348632812,True,481,,,,0,12.199999809265137,0,0,0,20,84,123,2018-05-11T05:50:18Z,,,,139.70254,35.44009333333333
94.4000015258789,3,False,431328000,5,Moored,1,False,,0,0.40176260471343994,False,5485,,,,5,0.0,0,0,0,20,175,123,2018-05-11T05:50:18Z,,,,139.76718833333334,35.65165
182.39999389648438,1,,431005882,0,Under way using engine,1,False,,0,0.0,False,,738,,4,,0.10000000149011612,0,0,0,20,184,123,2018-05-11T05:50:18Z,,,,139.75951833333335,35.646586666666664
292.1000061035156,1,,431006206,0,Under way using engine,1,True,333,0,0.0,False,,,,3,,0.10000000149011612,0,0,0,19,180,123,2018-05-11T05:50:18Z,,,,139.75932,35.64519333333333
300.5,1,,431010753,0,Under way using engine,1,False,492,0,720.0032348632812,True,,,,7,,7.800000190734863,0,0,0,17,304,123,2018-05-11T05:50:18Z,,,,139.698955,35.443466666666666
220.5,1,,431401999,0,Under way using engine,1,False,,0,0.0,False,,,2293,0,,0.0,0,0,0,19,305,123,2018-05-11T05:50:18Z,,,,140.03153166666667,35.49254333333333
4.800000190734863,3,False,351566000,0,Under way using engine,1,True,,0,-720.0032348632812,True,252,,,,0,12.0,0,0,0,18,357,123,2018-05-11T05:50:18Z,,,,139.87182166666668,35.49854333333333
238.8000030517578,3,False,431009469,0,Under way using engine,1,False,,0,720.0032348632812,True,113,,,,0,9.100000381469727,0,0,0,17,238,123,2018-05-11T05:50:18Z,,,,139.721895,35.493563333333334
42.0,1,,431000253,0,Under way using engine,1,False,,0,0.0,False,,749,,6,,5.699999809265137,0,0,0,20,52,123,2018-05-11T05:50:20Z,,,,139.92126666666667,35.508766666666666
130.6999969482422,1,,431005286,0,Under way using engine,1,True,430,0,0.0,False,,,,3,,12.600000381469727,0,0,0,20,131,123,2018-05-11T05:50:20Z,,,,139.82173166666666,35.563445
